Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
34,41,3,1.5,1,0,0,0,0,1,1
32,190,3,2.2,1,0,1,0,1,1,0
40,8,2,0.3,3,0,0,0,0,1,0
8,55,2,1.67,2,0,0,0,0,1,0
20,40,2,1.3,1,0,0,0,0,0,1
32,22,3,0.1,2,0,0,0,0,1,0
8,44,2,1.67,2,0,0,1,0,0,1
22,102,3,4.5,3,0,1,0,0,1,0
4,54,4,1.8,3,235,0,0,0,1,0
20,130,4,3.2,2,0,1,0,0,0,0
12,75,3,2.33,2,0,0,0,0,1,1
18,42,2,1.7,1,0,0,0,0,1,0
9,133,1,3.8,1,0,0,0,0,1,0
20,40,1,1.2,2,0,0,0,0,1,0
31,34,3,1.5,1,101,0,0,0,1,0
3,142,1,0.8,1,0,0,0,0,1,0
10,64,3,2.3,1,0,0,0,1,1,1
35,44,2,1.6,3,170,0,0,0,1,0
24,95,1,0.3,1,262,0,0,0,1,0
26,49,1,1.4,3,0,0,0,0,1,0
27,12,2,0.2,1,0,0,0,0,0,0
26,98,1,1.3,3,0,0,0,0,1,1
35,42,4,0.4,1,0,0,0,0,1,0
28,44,2,0.6,3,0,0,0,0,1,1
17,124,1,5.2,1,0,0,0,0,0,0
6,175,2,6.7,1,0,0,0,0,1,0
6,22,4,0.3,1,0,0,0,0,0,0
17,78,4,2.67,1,99,0,0,0,1,0
4,54,2,1.0,2,109,0,0,0,0,1
16,154,1,7.0,1,0,0,0,0,0,1
22,42,3,2.7,2,0,0,0,0,1,0
13,195,2,6.5,1,635,0,0,0,1,0
23,80,1,3.0,3,0,0,0,0,1,1
22,81,3,2.0,2,0,0,0,0,1,0
36,89,2,2.0,1,0,0,0,0,1,1
9,61,3,2.6,2,0,0,0,0,1,0
24,25,4,0.4,3,0,0,0,0,0,1
3,43,3,0.1,2,163,0,0,0,1,0
35,122,1,2.6,1,352,0,0,0,0,0
5,160,1,4.3,1,385,0,0,0,1,0
32,83,4,1.6,2,0,0,0,0,0,0
30,79,2,0.0,3,0,0,0,0,0,0
19,30,3,0.5,2,0,0,0,0,1,1
9,145,1,4.3,1,437,0,0,0,1,0
21,151,2,3.3,1,328,0,0,0,0,0
18,14,2,0.1,3,98,0,0,0,0,1
11,19,3,0.2,2,0,0,0,0,1,0
16,55,1,0.7,3,135,0,0,0,1,0
2,132,2,2.4,3,0,1,0,0,0,1
8,182,1,8.6,1,0,0,0,0,0,0
36,78,3,0.5,1,0,0,0,0,1,1
7,42,1,2.4,2,0,0,0,0,1,1
29,44,2,2.3,3,187,0,0,0,1,0
38,195,4,5.2,3,522,1,0,1,1,1
36,53,3,0.5,2,0,0,0,0,1,0
41,65,3,2.4,1,0,0,0,0,0,0
12,43,4,0.2,1,0,0,0,0,0,0
29,38,4,1.5,3,0,0,0,0,0,1
36,50,1,1.8,3,0,0,0,0,1,0
2,81,2,1.8,2,0,0,0,0,0,0
3,41,1,1.9,3,0,0,0,0,1,1
10,73,3,2.3,1,0,0,0,0,1,0
27,31,2,0.4,3,104,0,0,0,0,1
7,84,3,0.6,2,0,0,0,0,1,1
14,95,2,1.9,1,0,0,0,0,1,1
18,162,4,1.3,1,301,1,0,0,0,0
18,60,2,2.2,3,115,0,0,0,0,0
30,121,2,1.1,3,0,1,1,0,0,0
25,43,3,1.0,2,165,0,0,1,1,1
7,38,1,1.8,2,182,0,0,1,1,1
22,82,1,2.9,1,276,0,0,0,1,0
18,52,4,1.9,1,0,0,0,0,1,0
33,43,3,1.5,1,168,0,0,0,0,1
8,82,1,2.6,2,0,0,1,1,1,1
10,161,1,4.1,1,0,0,1,0,1,0
30,24,2,0.7,2,0,0,0,0,1,0
32,102,1,2.6,1,0,0,0,0,1,0
2,53,3,2.4,2,0,0,0,0,0,0
28,85,1,1.2,1,0,0,0,0,0,0
33,111,3,4.4,1,0,0,0,0,1,0
32,90,2,0.3,1,0,0,0,0,1,1
28,94,2,1.1,1,188,0,0,0,0,0
23,63,4,3.6,3,0,0,0,0,0,0
30,153,2,2.8,2,0,1,1,1,1,0
7,39,2,2.0,3,0,0,0,0,0,0
21,205,2,8.8,1,181,0,1,0,1,0
18,142,1,3.4,1,496,0,0,0,1,0
25,163,2,0.4,1,0,0,1,0,0,0
17,113,3,1.0,1,0,0,1,0,1,0
21,64,1,2.9,1,0,0,0,0,1,1
40,20,3,0.1,3,0,0,0,0,0,1
24,179,1,1.0,1,0,0,0,0,1,0
24,91,2,4.5,3,90,0,0,0,1,0
18,103,1,3.33,1,0,1,1,1,1,1
33,80,4,1.6,2,0,0,0,0,0,0
35,38,2,0.3,1,0,0,0,0,0,0
34,44,1,0.2,1,0,0,0,0,0,1
14,164,1,4.3,2,0,1,0,0,0,0
7,81,3,1.6,1,0,0,0,0,1,1
13,95,2,1.7,2,83,0,0,0,0,0
28,44,3,1.9,2,0,0,0,0,0,1
7,88,3,1.6,1,0,0,0,0,1,1
36,148,3,7.0,2,0,1,0,0,1,0
37,169,3,5.0,2,184,1,0,1,1,1
37,11,1,0.8,2,102,0,0,0,0,1
25,92,1,3.0,3,158,0,0,0,0,1
9,74,3,2.6,2,0,0,0,0,1,0
1,72,3,0.8,1,0,0,0,0,1,0
31,63,3,2.67,1,0,0,0,0,1,0
3,172,2,4.5,1,415,0,0,0,1,0
21,183,2,1.4,1,0,0,0,0,1,1
34,40,1,2.5,3,166,0,0,0,1,0
18,68,4,2.9,1,0,0,1,0,0,1
23,78,4,3.6,3,0,0,0,0,1,0
32,68,2,3.7,1,184,0,0,0,0,0
32,49,1,1.4,1,99,0,0,0,1,1
33,39,2,2.3,3,0,0,0,0,1,0
20,151,1,3.5,1,392,0,0,0,1,0
28,159,2,0.5,1,461,0,0,0,1,0
33,89,4,1.9,2,0,0,0,0,1,1
37,105,4,1.7,3,244,0,0,0,0,1
35,78,2,2.0,1,0,0,0,0,1,1
32,128,2,2.7,1,344,0,0,0,0,0
20,81,4,0.8,1,228,0,0,0,0,1
29,50,4,0.1,3,152,0,0,0,1,0
39,38,3,0.1,3,178,0,0,0,1,1
17,119,2,6.1,1,263,0,1,0,1,0
26,110,3,1.8,2,0,0,0,0,1,0
25,29,1,1.4,3,102,0,0,0,0,1
22,19,1,0.4,3,0,0,0,0,1,0
19,130,2,4.7,3,221,1,0,0,0,1
21,38,1,2.4,1,130,0,0,0,1,0
24,31,1,0.3,3,0,0,0,0,0,0
9,14,4,0.7,2,105,0,0,0,1,0
2,158,3,0.4,2,0,1,0,1,1,0
8,39,4,0.2,1,115,0,0,0,1,0
9,141,2,4.9,3,0,1,0,0,0,1
2,33,3,1.0,1,167,0,0,0,1,0
5,92,2,0.6,1,0,0,0,0,1,0
26,78,3,3.0,2,0,0,0,0,0,0
22,42,3,2.7,2,0,0,0,0,1,1
16,15,2,0.3,2,83,0,0,0,0,0
32,48,1,2.8,2,0,0,0,0,1,0
12,63,3,2.3,1,0,0,0,0,1,0
33,149,1,4.7,1,0,0,1,0,0,0
39,49,1,0.8,1,103,0,0,0,1,0
35,125,2,3.9,1,0,0,0,0,0,0
25,58,1,1.3,2,0,0,0,0,1,0
35,48,3,1.5,1,0,0,0,0,1,0
30,75,2,3.2,3,0,0,0,0,0,1
4,114,2,0.2,1,0,0,0,0,1,0
21,134,4,5.5,2,0,1,0,1,1,1
2,111,4,2.3,3,0,0,0,0,1,0
29,62,4,3.8,2,149,0,0,0,1,0
18,45,1,0.7,1,0,0,1,0,1,0
4,113,2,0.2,1,0,0,0,0,1,0
36,128,1,2.6,1,0,0,0,0,1,0
38,168,4,5.7,3,0,1,0,0,1,0
13,81,1,4.0,3,206,0,1,0,1,0
14,75,1,0.1,2,297,0,0,0,0,1
29,21,4,0.1,3,0,0,0,0,0,0
33,83,3,4.4,1,0,0,0,0,1,0
15,121,1,3.5,1,368,0,1,0,1,0
33,40,4,1.67,3,0,0,0,0,1,0
5,101,1,2.9,3,170,0,1,0,0,0
26,90,2,4.5,3,0,0,0,0,0,0
20,68,1,2.67,2,0,0,0,0,1,1
3,74,2,1.8,2,221,0,1,0,0,0
8,74,4,0.1,2,257,0,0,0,0,1
30,51,2,3.2,3,0,0,0,0,0,0
5,149,1,1.5,1,0,0,0,0,1,0
15,31,1,1.4,3,88,0,0,0,1,1
0,85,2,1.6,3,0,0,0,0,0,0
2,62,2,1.75,3,0,0,0,0,0,1
21,44,1,0.3,1,110,0,1,0,1,0
13,63,3,0.5,3,190,0,1,1,1,1
31,23,2,0.3,1,0,0,0,0,1,1
22,40,3,2.2,2,87,0,0,0,1,0
10,78,2,4.5,3,204,0,0,0,1,1
13,40,3,0.9,3,129,0,0,0,1,0
16,78,4,2.4,1,0,0,1,1,1,0
0,129,3,0.7,2,0,1,0,0,0,0
29,71,3,0.3,2,0,0,0,0,0,1
35,23,3,0.3,3,0,0,0,0,1,0
33,15,2,0.3,1,0,0,0,0,1,0
31,28,1,1.3,1,138,0,0,0,0,1
5,23,3,1.0,1,95,0,0,0,0,0
31,19,1,1.5,3,0,0,0,0,1,0
32,42,3,1.4,3,158,0,0,0,0,1
18,113,2,0.4,1,325,0,1,0,0,0
5,34,4,0.4,2,0,0,0,0,0,1
23,19,1,0.5,2,104,0,0,0,0,1
25,43,1,1.6,2,0,0,0,0,1,1
18,179,3,1.2,1,0,1,1,1,1,0
32,44,3,2.2,3,0,0,0,0,0,0
16,21,2,0.1,2,0,0,0,0,0,0
40,115,1,2.5,1,174,0,0,0,0,1
27,81,4,3.8,2,0,0,0,0,0,1
31,91,2,2.8,1,0,0,0,0,0,0
25,30,4,0.9,2,0,0,0,0,0,1
22,55,3,1.4,3,0,0,0,0,1,0
31,48,2,2.1,3,0,0,0,0,0,1
4,23,4,0.3,2,121,0,0,0,0,0
10,21,3,0.1,2,0,0,0,0,0,0
17,55,2,1.7,1,0,0,0,0,0,0
15,21,3,1.0,2,0,0,0,0,1,0
34,40,3,2.2,3,0,0,1,0,1,0
20,30,4,0.3,1,0,0,0,0,0,1
9,78,3,0.6,2,0,0,0,0,1,0
32,65,2,3.2,3,0,0,0,0,1,0
5,50,4,2.1,3,209,0,0,0,1,0
4,55,4,2.0,2,0,0,1,0,1,0
5,111,2,0.2,1,0,0,0,0,0,0
10,21,3,0.1,2,0,0,0,0,0,1
16,65,3,0.5,3,256,0,0,0,1,0
39,114,1,0.8,3,0,0,0,0,1,0
36,54,3,0.9,3,179,0,0,0,1,0
11,75,2,1.7,2,0,0,0,0,1,0
2,13,4,0.4,1,0,0,0,0,0,1
14,54,2,0.6,3,218,0,0,0,0,0
17,22,3,1.0,2,126,0,0,0,1,1
20,198,2,2.8,1,0,0,0,0,1,1
20,18,1,0.2,1,0,0,0,0,1,1
32,74,4,0.7,1,0,0,0,0,0,1
14,61,4,0.2,3,0,0,0,0,1,0
12,64,2,1.8,1,0,0,0,0,0,0
14,10,2,0.3,2,0,0,1,0,0,1
2,82,2,1.8,2,0,0,1,0,0,1
22,61,3,2.7,2,168,0,0,0,1,1
7,83,2,2.5,1,148,0,1,0,1,0
5,73,3,2.6,3,0,0,0,0,1,0
30,22,2,0.4,1,89,0,0,0,1,0
0,91,2,1.8,2,321,0,0,0,0,0
34,65,3,2.2,3,94,0,1,1,0,1
36,13,3,0.5,1,0,0,0,0,1,0
11,103,1,4.6,1,255,0,0,0,1,0
26,95,1,0.3,1,0,0,0,0,1,0
7,31,4,1.0,1,0,0,0,0,1,1
31,131,3,0.6,1,0,1,0,0,1,0
8,175,4,1.1,3,0,1,1,1,1,1
24,38,4,0.1,1,0,0,0,0,1,0
18,104,3,1.0,1,0,0,0,0,1,0
10,114,3,3.3,3,0,1,0,0,0,0
1,38,4,1.7,2,0,0,0,0,1,0
0,30,4,1.3,3,0,0,0,0,1,1
22,19,2,0.1,3,106,0,0,0,0,0
25,25,4,1.0,1,0,0,0,0,1,1
22,124,4,5.0,3,0,1,0,0,0,0
19,20,3,0.5,1,0,0,0,0,0,0
15,83,1,1.0,3,0,0,0,0,0,0
5,18,4,0.3,2,0,0,0,0,0,1
1,99,1,3.0,3,149,1,0,0,0,1
29,62,3,0.3,2,0,0,0,0,1,0
30,24,1,0.1,2,0,0,0,0,0,0
2,13,4,1.0,1,84,0,0,0,1,0
28,64,2,0.8,3,0,0,1,0,1,0
33,62,3,2.67,1,240,0,0,0,0,0
15,158,1,4.7,2,0,1,1,1,0,1
4,88,1,5.4,1,0,0,0,0,1,0
7,28,4,0.8,1,0,0,0,0,1,0
27,52,2,1.0,3,0,0,0,0,0,0
4,82,4,0.0,1,0,0,0,0,1,1
37,140,2,6.9,1,97,0,0,0,0,1
4,80,1,0.8,2,0,0,0,0,1,1
38,58,4,1.2,2,228,0,0,0,0,1
25,180,1,1.7,1,0,0,0,0,1,0
28,55,1,1.6,2,227,0,0,0,0,0
16,65,3,2.67,2,100,0,0,0,0,0
12,62,3,2.33,2,0,0,0,0,0,0
9,23,4,0.3,1,0,0,0,0,0,0
10,35,1,1.7,1,0,0,0,0,1,0
24,35,4,0.2,2,0,0,0,0,0,1
18,74,4,0.4,1,0,0,0,0,0,0
24,14,3,0.4,1,0,0,0,0,1,0
4,83,2,1.5,3,199,0,0,0,0,1
21,71,4,1.9,3,0,0,0,0,0,0
17,53,2,0.7,1,130,0,1,0,1,0
3,103,2,0.6,1,84,0,0,0,0,0
15,109,1,1.7,1,0,0,0,0,1,0
33,60,2,1.9,2,94,0,1,0,1,0
17,12,3,0.67,2,0,0,0,0,1,0
15,141,2,8.0,1,0,0,0,0,1,0
10,128,1,3.8,1,0,0,0,0,1,0
16,98,3,1.0,1,296,0,0,0,0,0
18,41,1,0.5,3,0,0,0,0,0,0
25,90,2,4.5,3,0,0,0,0,0,1
6,31,1,0.3,1,0,0,0,0,0,0
26,74,1,3.0,3,0,0,0,0,0,0
5,83,4,1.8,3,0,0,0,0,0,1
39,35,1,0.5,3,0,0,0,0,0,0
7,140,1,4.0,1,0,0,0,0,0,1
15,65,3,0.5,3,0,0,0,0,0,0
29,35,3,1.4,1,0,0,0,0,0,0
7,73,4,1.8,3,0,0,0,0,1,1
10,29,1,1.5,2,0,0,0,0,1,0
9,55,4,2.0,2,147,0,0,0,0,1
9,20,4,0.7,2,0,0,0,0,1,0
23,70,1,2.8,2,0,0,0,0,0,0
3,81,4,0.2,1,0,0,0,0,0,0
4,25,2,0.3,1,0,0,1,0,1,0
20,119,2,7.5,1,239,0,0,0,1,0
35,49,4,1.7,2,185,0,0,0,0,0
33,38,1,1.4,1,0,0,0,0,1,1
7,80,2,1.5,3,0,0,0,0,1,1
32,84,1,4.3,1,0,0,0,0,1,1
29,61,4,1.6,2,0,0,0,0,1,0
16,173,2,1.5,2,373,1,0,1,1,1
19,60,2,2.5,1,0,0,1,0,0,0
9,83,2,4.5,3,0,0,0,0,1,0
35,59,1,2.8,2,0,0,0,0,0,0
9,32,3,2.0,3,116,0,0,0,1,0
37,33,3,0.1,3,0,0,0,0,1,0
15,19,4,0.2,3,0,0,0,0,1,0
8,14,4,0.3,1,0,0,0,0,0,0
39,94,4,4.1,1,120,1,0,1,1,1
16,154,2,6.1,1,325,0,0,0,1,0
15,33,1,2.0,2,0,0,0,0,0,0
35,28,2,0.2,3,135,0,0,0,1,0
16,44,1,1.8,1,0,0,1,0,1,0
23,81,2,0.8,3,0,0,0,0,0,0
18,29,1,0.5,3,0,0,0,0,1,0
21,58,3,0.3,3,0,0,1,0,1,0
28,38,4,0.9,2,0,0,0,0,0,1
8,82,3,1.5,1,0,0,0,0,1,1
7,18,1,0.4,3,0,0,0,0,1,0
2,45,2,1.7,2,0,0,0,0,0,1
9,64,4,3.4,1,0,0,0,0,0,0
40,48,3,2.4,1,0,0,0,0,0,1
37,24,1,0.3,3,0,0,1,0,1,0
25,65,4,2.0,3,0,0,0,0,1,0
20,111,1,0.0,1,329,0,0,0,0,0
12,114,3,0.6,2,0,0,0,0,1,0
35,39,2,1.6,3,0,0,0,0,1,0
14,19,1,0.75,3,0,0,0,0,0,1
9,22,3,0.1,2,0,0,0,1,1,1
28,49,4,1.1,2,0,0,0,0,1,0
4,40,1,0.3,1,0,0,0,0,1,0
36,63,1,1.6,1,118,0,0,0,1,0
15,55,1,2.8,1,0,0,0,0,0,0
14,33,1,2.0,2,0,0,0,0,1,0
26,31,4,1.5,3,0,0,0,0,1,0
24,24,4,0.2,1,0,0,0,0,1,0
22,81,4,3.6,3,0,0,0,0,1,1
17,81,1,0.8,2,223,0,0,0,1,0
20,113,2,3.3,1,0,0,0,0,1,1
6,92,2,3.3,1,0,0,0,0,0,0
25,81,1,1.2,1,0,0,0,0,0,0
11,101,3,1.2,3,0,0,1,0,0,1
26,78,3,3.0,2,0,0,0,0,0,1
38,78,2,0.0,3,0,0,0,0,1,0
30,35,1,1.5,2,118,0,0,0,0,1
37,9,2,0.3,3,0,0,0,0,1,0
7,82,4,2.0,2,0,0,0,0,1,1
9,41,1,2.5,3,0,0,0,0,0,0
35,84,1,1.8,3,0,0,0,0,1,0
17,42,4,2.2,2,185,0,1,0,1,0
8,54,3,2.3,1,0,0,0,0,0,1
30,84,2,0.0,3,0,0,0,0,0,0
40,131,1,3.8,1,0,0,0,0,0,0
19,85,2,3.8,3,0,0,0,0,1,0
8,84,4,3.4,1,0,0,0,0,1,0
41,114,4,2.4,3,0,0,0,0,1,0
14,61,3,0.5,3,0,0,0,0,1,0
31,39,1,2.2,3,0,0,0,0,1,1
35,21,2,1.0,1,120,0,0,0,1,0
17,111,4,5.4,3,0,1,0,0,1,0
34,68,2,2.8,1,113,0,0,0,0,0
23,179,4,3.6,2,0,1,0,0,1,0
27,93,4,4.1,2,0,1,0,0,0,1
9,85,2,1.8,1,0,0,0,0,0,0
15,180,1,4.1,1,0,0,0,0,0,0
5,110,2,1.5,3,0,0,0,0,1,0
8,65,1,1.2,1,268,0,0,0,1,0
31,159,1,3.9,3,0,1,0,0,0,0
19,81,2,3.2,1,0,0,0,0,1,0
6,132,1,3.8,1,0,0,0,0,1,0
2,44,1,2.0,2,0,0,0,0,0,0
33,98,1,2.6,1,0,0,0,0,0,0
25,62,2,1.5,2,0,0,0,0,1,1
21,91,1,4.7,1,0,0,0,0,1,0
30,29,4,0.7,2,87,0,0,0,1,0
2,101,4,2.1,3,0,0,0,0,0,1
13,65,3,0.7,2,0,0,0,0,1,0
36,58,1,2.8,2,0,0,0,0,0,1
13,32,2,0.8,3,0,0,0,0,1,0
30,140,4,0.5,1,292,1,0,0,0,0
25,44,1,0.3,1,187,0,0,0,1,1
27,113,1,0.1,3,0,0,0,0,0,0
28,38,1,1.3,2,0,0,0,0,1,0
2,13,4,0.4,1,0,0,1,0,0,0
20,62,2,2.5,1,0,0,1,0,1,0
12,29,3,2.0,3,0,0,0,0,0,0
16,141,3,4.0,2,0,1,0,0,0,0
37,132,1,4.4,2,0,1,0,0,1,0
32,23,1,0.3,3,0,0,0,0,1,1
32,11,2,0.3,1,89,0,0,0,0,0
34,90,4,1.9,2,0,0,0,0,1,0
38,43,1,1.9,2,0,0,0,0,1,0
22,59,4,2.6,1,0,0,0,0,1,1
11,28,2,0.8,3,0,0,0,0,0,0
29,28,2,0.7,2,82,0,0,0,1,1
17,108,3,1.0,1,383,0,0,0,1,0
13,78,1,2.8,3,0,0,0,0,0,0
22,65,1,2.4,1,0,0,0,0,1,0
10,25,4,1.0,1,0,0,0,0,1,0
23,108,2,3.8,3,0,0,0,0,0,1
27,43,4,0.2,2,0,0,0,0,1,0
29,95,4,1.0,2,0,0,0,0,1,1
25,24,1,0.3,1,0,0,0,0,0,0
22,190,2,8.8,1,0,0,0,0,0,0
24,24,1,0.9,3,0,0,0,0,0,0
13,41,4,1.7,1,0,0,0,0,1,0
22,80,3,1.1,1,0,0,0,0,0,0
26,63,3,2.0,3,0,0,0,0,1,0
41,79,3,2.0,3,0,0,0,0,0,0
20,105,4,3.2,1,0,1,0,0,0,0
35,153,3,2.0,3,0,1,0,0,0,1
25,114,1,0.6,1,0,0,0,0,0,1
15,120,1,5.2,1,0,0,0,0,1,0
16,104,1,4.0,3,0,0,0,1,1,1
35,20,1,1.3,1,0,0,0,0,1,0
31,41,1,1.4,1,0,0,1,0,1,0
23,35,2,1.3,1,0,0,0,0,0,0
27,174,1,2.9,2,0,1,0,0,1,0
18,164,1,1.3,3,0,1,1,1,1,1
20,22,1,0.1,1,0,0,0,0,0,0
10,132,1,3.8,1,82,0,0,0,0,1
9,32,4,1.1,3,0,0,0,0,1,0
42,21,3,0.1,3,0,0,0,0,0,1
9,49,2,1.67,2,0,0,0,0,0,1
13,79,4,0.1,2,280,0,0,0,1,0
14,30,2,0.8,3,86,0,0,0,0,0
10,118,2,7.8,1,358,0,0,0,0,0
34,11,4,0.7,3,0,0,0,0,1,0
29,61,3,2.0,3,0,0,0,0,1,0
9,43,4,1.2,2,0,0,1,0,1,0
1,141,4,5.1,3,354,1,0,0,0,0
3,54,4,1.8,3,0,0,0,0,0,0
9,33,2,0.3,1,0,0,1,0,1,0
13,84,3,1.2,3,121,0,0,0,1,1
37,125,1,1.0,3,0,1,0,0,1,0
19,110,1,3.4,1,0,0,0,0,0,1
11,14,4,1.0,1,0,0,0,1,1,1
15,65,2,2.8,1,0,0,0,0,1,1
41,78,3,2.0,3,0,0,0,1,1,1
35,18,3,0.3,3,0,0,0,0,0,0
25,95,2,4.5,3,275,0,0,0,0,0
3,95,2,1.8,2,0,0,0,0,0,0
26,191,1,1.7,1,0,0,0,0,1,0
4,19,1,0.67,3,83,0,0,0,1,0
23,19,4,0.6,3,0,0,0,0,1,1
18,39,1,0.3,3,0,0,0,0,1,0
23,93,1,2.4,1,0,0,0,0,1,1
23,115,3,4.6,3,0,1,0,0,0,0
6,112,1,2.7,2,408,0,1,1,1,1
35,40,4,0.4,1,0,0,0,0,0,0
19,45,3,0.6,2,0,0,0,0,0,0
24,133,1,5.0,1,0,0,0,0,0,0
5,85,3,1.6,1,87,0,0,0,1,1
4,18,2,0.3,2,0,0,0,0,1,0
34,54,4,1.3,2,0,0,0,0,1,0
15,41,2,2.4,2,105,0,0,0,0,0
8,21,1,0.67,3,0,0,0,0,1,0
9,152,1,6.0,1,0,0,0,0,1,1
27,53,1,1.6,2,0,0,0,0,1,0
18,163,3,5.33,2,0,1,0,1,0,1
10,84,4,0.1,2,0,0,0,0,1,0
13,59,3,0.9,3,199,0,1,0,1,0
18,33,3,0.5,2,0,0,0,0,0,0
29,81,4,4.9,1,209,0,0,0,1,0
2,182,3,7.2,2,442,1,0,1,1,1
31,61,1,2.2,3,0,0,0,0,0,0
18,88,4,1.1,2,0,0,0,0,1,0
21,170,2,2.8,1,0,0,0,0,0,0
10,83,4,0.7,3,315,0,0,0,1,0
0,44,4,0.6,2,0,0,0,0,0,1
41,83,3,2.0,3,0,0,0,0,1,0
38,21,1,0.8,2,76,0,0,0,0,1
15,143,1,3.5,1,0,0,0,0,1,1
36,103,2,2.8,1,0,0,1,1,1,0
22,135,3,4.1,1,213,1,0,0,1,0
11,162,1,8.6,1,153,0,1,0,1,0
17,73,4,0.4,1,0,0,1,0,0,0
10,142,4,0.8,3,0,1,0,0,0,0
37,25,2,0.2,3,0,0,0,0,1,0
21,115,2,3.3,1,85,0,0,0,1,0
3,88,3,0.8,1,238,0,0,0,0,0
3,73,3,0.3,3,0,0,0,0,0,0
29,94,1,0.8,3,221,0,0,0,0,0
7,58,1,1.0,1,0,0,0,0,1,0
11,81,3,0.9,2,0,0,0,0,1,1
2,113,4,2.1,3,0,0,0,0,1,0
16,35,2,1.4,2,135,0,0,0,0,0
28,65,1,0.0,1,0,0,0,0,1,1
6,170,2,6.7,1,137,0,0,0,1,0
14,62,2,2.4,2,0,0,0,0,1,1
29,54,2,2.1,3,97,0,0,0,0,0
22,39,1,1.2,2,0,0,0,0,0,0
15,28,1,1.4,3,118,0,0,0,1,1
40,95,2,0.0,3,0,0,0,0,1,1
29,82,3,3.7,2,0,1,0,0,1,0
14,21,1,0.6,3,101,0,0,0,0,0
30,50,2,2.1,3,0,0,0,0,1,0
12,34,3,2.0,3,0,0,0,0,0,1
32,19,4,0.7,3,0,0,0,0,0,0
21,71,4,1.9,1,0,0,0,0,1,0
5,113,2,2.0,2,84,0,0,0,1,1
11,9,4,0.2,3,0,0,0,0,1,0
37,118,1,2.0,1,427,0,0,0,0,0
29,79,4,4.9,1,0,0,0,0,0,0
24,72,3,1.4,3,0,0,0,0,0,1
36,18,1,1.3,1,0,0,0,0,0,0
12,93,2,2.2,1,0,0,0,0,1,1
37,62,1,0.0,2,244,0,0,0,1,0
12,23,3,1.0,2,0,0,0,0,1,1
31,40,3,1.4,3,0,0,0,1,1,1
10,34,4,1.7,1,87,0,0,0,1,1
41,114,1,0.8,3,0,0,0,0,1,1
23,125,1,2.4,1,0,0,0,0,0,1
23,41,1,1.4,3,0,0,0,0,0,1
35,38,2,1.0,3,0,0,0,0,0,0
19,45,4,0.0,2,0,0,0,0,1,1
2,12,4,1.0,1,90,0,0,0,1,0
5,115,2,1.5,3,189,0,0,0,1,0
15,175,2,8.0,1,0,0,0,0,1,0
21,24,1,0.9,3,0,0,0,0,0,0
14,28,2,1.4,2,108,0,0,0,0,1
38,32,2,0.3,1,0,0,0,0,1,1
38,63,2,1.7,3,184,0,1,0,1,0
23,32,1,1.0,1,0,0,0,0,0,1
9,60,4,1.3,1,0,0,1,0,0,0
31,53,2,1.6,3,78,0,0,0,0,0
8,58,4,1.3,1,0,0,1,0,0,0
29,42,4,2.5,2,0,0,0,0,0,0
31,39,4,0.7,2,0,0,1,0,1,0
17,72,1,2.8,1,271,0,0,0,1,0
17,80,3,0.1,1,0,0,0,1,1,1
1,39,4,0.6,2,0,0,0,0,0,1
40,18,2,0.3,3,0,0,1,1,1,1
18,30,1,0.5,3,0,0,0,0,1,0
18,54,1,2.8,1,202,0,0,0,0,0
35,128,1,0.9,1,0,0,0,0,1,0
13,38,1,1.5,2,116,0,0,0,0,1
32,120,1,7.4,1,186,0,0,0,1,0
29,25,4,0.1,3,109,0,0,0,0,0
18,85,4,1.9,3,110,0,0,0,1,1
32,135,3,4.8,2,0,1,1,1,1,0
4,14,4,0.5,3,0,0,0,0,0,1
30,70,1,1.6,3,251,0,0,0,1,1
37,23,3,0.4,2,0,0,0,0,0,0
3,31,4,0.3,2,0,0,0,0,1,0
21,132,1,0.3,1,0,0,0,0,1,0
19,28,3,0.5,1,0,0,0,0,1,1
22,125,2,4.7,3,0,1,0,0,1,0
31,91,2,2.8,1,0,0,0,0,1,0
23,191,2,2.8,1,231,0,0,0,0,1
1,88,2,1.8,2,0,0,0,0,0,0
37,84,4,2.4,3,0,0,0,0,1,1
27,64,3,2.0,3,142,0,0,0,1,0
33,28,2,0.5,2,146,0,1,0,1,0
3,149,1,0.8,1,0,0,0,0,1,0
37,172,4,4.25,1,0,1,0,1,1,1
41,42,1,1.9,2,0,0,0,0,0,0
6,53,2,1.0,2,96,0,0,0,0,1
37,149,2,0.2,3,364,1,0,0,1,0
19,113,2,1.8,2,0,0,0,0,0,1
2,79,2,2.5,1,0,0,0,0,1,0
31,175,2,0.5,1,429,0,0,0,1,1
25,38,1,1.4,3,0,0,0,0,1,0
27,120,4,3.0,2,431,1,0,0,1,0
34,52,4,0.7,1,0,0,1,0,0,0
24,42,2,0.7,2,0,0,0,0,1,0
30,13,1,0.3,1,0,0,0,0,0,0
39,141,2,6.9,1,0,0,1,0,1,0
10,131,2,4.33,1,156,0,0,0,1,1
6,133,1,1.5,3,0,1,0,0,0,0
6,64,2,2.5,1,0,0,0,0,1,0
39,49,2,1.5,1,0,0,1,0,1,0
26,34,1,0.3,3,0,0,0,0,1,0
33,91,1,4.3,1,81,0,1,0,0,0
36,195,1,4.7,1,0,0,0,0,1,0
